1.2,0.0,2.5,0.0,293.9,0.0,128.5,0.0,63.3,0.0,10.5,0.0,0.0,0.0,160.6,0.0
0.0,258.4,0.0,28.7,0.0,0.0,0.0,0.0,0.0,21.1,0.0,23.8,0.0,1.9,0.0,5.5
0.0,0.0,103.4,0.0,187.3,0.0,28.2,0.0,52.1,0.0,1.5,0.0,1.3,0.0,103.6,0.0
0.0,3.6,0.0,518.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,301.9,0.0,13.8,0.0,42.9,0.0,1.7,0.0,0.7,0.0,90.0,0.0
0.0,0.0,0.0,0.0,0.0,543.3,0.0,0.2,0.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,55.3,0.0,212.0,0.0,4.7,0.0,1.8,0.0,0.0,0.0,38.2,0.0
0.0,0.0,0.0,0.2,0.0,68.8,0.0,605.4,0.0,9.9,0.0,1.2,0.0,2.5,0.0,0.0
0.0,0.0,0.0,0.0,260.9,0.0,27.1,0.0,171.8,0.0,3.3,0.0,1.0,0.0,163.9,0.0
0.0,37.7,0.0,110.7,0.0,2.1,0.0,7.9,0.0,173.8,0.0,32.6,0.0,7.2,0.0,0.0
0.0,0.0,20.6,0.0,181.0,0.0,57.0,0.0,54.4,0.0,25.3,0.0,0.0,0.0,168.7,0.0
0.0,58.9,0.0,0.2,0.0,12.6,0.0,117.9,0.0,10.7,0.0,282.7,0.0,10.0,0.0,0.0
0.0,0.0,0.2,0.0,1.4,0.0,3.0,0.0,3.6,0.0,0.9,0.0,356.9,0.0,37.0,0.0
0.0,0.0,0.0,0.0,0.0,217.1,0.0,5.6,0.0,11.9,0.0,1.6,0.0,360.7,0.0,0.1
0.0,0.0,0.9,0.0,52.1,0.0,3.0,0.0,5.5,0.0,1.1,0.0,6.6,0.0,311.8,0.0
0.0,0.0,0.0,7.0,0.0,161.1,0.0,0.1,0.0,19.8,0.0,0.0,0.0,1.1,0.0,429.9
