1588.6,0.0,15.6,0.0,14.6,0.0,0.2,0.0,0.9,0.0,10.0,0.0,3.2,0.0,1.9,0.0
0.0,850.4,0.0,0.9,0.0,0.3,0.0,0.0,0.0,0.2,0.0,12.6,0.0,0.1,0.0,0.5
104.5,0.0,1336.7,0.0,55.9,0.0,0.3,0.0,1.0,0.0,1.5,0.0,50.6,0.0,8.5,0.0
0.2,85.8,0.0,835.3,0.0,3.6,0.0,7.1,0.0,0.1,0.0,8.7,0.0,0.2,0.0,0.0
48.6,0.0,38.6,0.0,1160.1,0.0,0.0,0.0,1.6,0.0,10.5,0.0,8.8,0.0,4.8,0.0
0.0,4.4,0.1,0.3,0.1,1193.5,0.0,2.7,0.0,0.1,1.4,0.1,0.0,0.8,0.0,23.5
5.5,0.0,2.9,0.0,2.0,0.0,979.1,0.0,23.1,0.0,1.2,0.0,0.2,0.0,0.0,0.0
0.0,0.0,0.0,0.2,0.0,0.1,0.0,1484.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8,0.0,0.7,0.0,2.9,0.0,4.8,0.0,932.1,0.0,1.4,0.0,0.0,0.0,1.3,0.0
0.2,0.2,0.0,0.0,0.2,0.0,0.0,9.7,0.9,1540.3,0.0,0.0,0.0,0.3,0.0,0.2
15.3,0.0,1.9,0.0,9.1,0.0,0.1,0.0,1.6,0.0,1140.9,0.0,0.1,0.0,4.0,0.0
0.0,22.7,0.1,0.3,1.5,0.0,0.1,0.1,0.2,0.5,0.1,1289.1,0.0,12.2,0.0,0.1
29.2,0.0,49.3,0.0,21.0,0.0,0.0,0.0,14.9,0.0,1.6,0.0,1011.7,0.0,1.3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,1370.3,0.0,0.3
65.7,0.0,6.1,0.0,13.3,0.0,0.0,0.0,0.0,0.0,8.7,0.0,1.6,0.0,696.6,0.0
0.1,0.1,0.3,0.0,0.0,3.4,0.0,16.9,0.0,0.6,0.2,0.0,0.0,3.2,0.0,1683.2
