4.2,0.0,11.1,0.0,732.1,0.0,321.2,0.0,109.0,0.0,34.1,0.0,0.4,0.0,422.9,0.0
0.0,637.2,0.0,85.0,0.0,0.1,0.0,0.1,0.0,75.3,0.0,56.8,0.0,2.9,0.0,7.6
0.8,0.0,249.1,0.0,506.7,0.0,71.3,0.0,81.2,0.0,10.7,0.0,6.9,0.0,246.3,0.0
0.0,10.6,0.0,1314.7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.8
0.0,0.0,0.0,0.0,785.6,0.0,30.0,0.0,73.7,0.0,4.1,0.0,1.2,0.0,234.4,0.0
0.0,0.0,0.0,0.0,0.0,1362.3,0.0,3.2,0.0,4.4,0.0,0.0,0.0,0.9,0.0,0.2
0.0,0.0,0.7,0.0,178.6,0.0,493.4,0.0,10.7,0.0,4.4,0.0,0.0,0.0,104.2,0.0
0.0,0.2,0.0,0.1,0.0,190.5,0.0,1487.6,0.0,18.0,0.0,5.1,0.0,5.1,0.0,1.4
0.0,0.0,1.2,0.0,733.3,0.0,70.6,0.0,290.5,0.0,11.4,0.0,2.8,0.0,449.2,0.0
0.0,142.4,0.0,223.9,0.0,15.6,0.0,28.0,0.0,427.2,0.0,82.9,0.0,20.9,0.0,0.1
0.2,0.0,55.2,0.0,473.2,0.0,131.0,0.0,106.6,0.0,70.8,0.0,0.6,0.0,435.4,0.0
0.0,125.7,0.0,0.0,0.0,32.2,0.0,275.6,0.0,11.0,0.0,762.7,0.0,19.8,0.0,0.0
0.0,0.0,0.2,0.0,4.5,0.0,11.8,0.0,3.7,0.0,1.8,0.0,892.5,0.0,99.5,0.0
0.0,0.1,0.0,0.0,0.0,542.0,0.0,18.6,0.0,20.4,0.0,2.7,0.0,901.4,0.0,0.8
0.6,0.0,1.7,0.0,133.5,0.0,4.2,0.0,9.7,0.0,2.0,0.0,11.3,0.0,785.0,0.0
0.0,1.2,0.0,22.7,0.0,442.2,0.0,0.3,0.0,45.7,0.0,0.0,0.0,0.0,0.0,1039.9
