62.7,0.0,0.6,0.0,0.2,0.0,0.1,0.0,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0
0.0,33.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.0,42.6,0.0,0.0,0.0,0.2,0.0,0.9,0.0,0.2,0.0,0.1,0.0,0.2,0.0
0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,42.7,0.0,0.0,0.0,2.9,0.0,0.4,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.2,0.0,0.1,0.0,29.8,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2.1,0.0,0.3,0.0,2.4,0.0,0.0,0.0,55.4,0.0,2.8,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.4,0.0,0.8,0.0,0.1,0.0,3.2,0.0,44.8,0.0,0.1,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,41.8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0
0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,37.3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
