38.5,0.3,4.1,0.0,10.6,0.0,1.2,0.0,2.9,0.0,2.0,0.0,2.1,0.6,3.7,0.0
0.0,20.2,0.0,4.6,0.9,0.6,1.0,0.5,0.0,1.5,0.0,2.6,0.0,1.4,0.0,0.7
3.8,0.0,31.2,0.0,15.1,0.1,0.7,0.1,2.0,0.1,0.3,0.0,8.1,0.0,1.5,0.0
0.0,1.6,0.0,22.3,0.4,0.8,1.2,0.5,0.0,0.0,0.0,3.9,0.0,1.7,0.0,4.6
2.0,0.0,4.7,0.0,34.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0,5.8,0.0,2.8,0.0
0.0,0.7,0.0,6.3,0.4,31.5,0.1,0.1,0.0,0.3,0.0,0.2,0.0,3.6,0.0,6.8
0.3,0.4,0.0,0.0,3.6,0.0,36.1,0.1,0.2,0.0,0.6,0.0,0.7,0.0,0.0,0.0
0.0,0.1,0.0,1.1,0.5,0.0,2.0,43.7,0.2,2.4,0.0,0.9,0.0,5.0,0.0,2.1
1.0,0.0,0.6,0.0,2.9,0.1,0.2,0.1,31.6,0.0,1.2,0.0,0.1,0.0,0.2,0.0
0.0,0.0,0.0,0.2,0.0,1.1,0.0,1.1,0.0,43.3,0.0,4.6,0.0,8.9,0.0,2.8
2.0,0.0,0.9,0.2,7.4,0.0,0.4,0.0,1.3,0.0,30.1,0.0,0.5,0.1,2.1,0.0
0.0,0.5,0.0,4.2,0.5,0.1,0.0,0.2,0.0,1.4,0.0,43.0,0.0,1.1,0.1,3.9
1.4,0.1,2.1,0.0,10.9,0.0,0.3,0.0,2.1,1.2,0.5,0.0,25.3,0.0,2.1,0.0
0.0,0.1,0.0,0.9,0.1,0.7,1.7,0.6,0.0,1.3,0.0,0.6,0.1,45.3,0.0,2.6
3.4,0.0,0.1,0.0,4.8,0.0,0.0,0.0,2.3,0.0,0.1,0.0,0.9,0.1,19.3,0.0
0.0,0.0,0.0,7.7,0.1,4.8,0.1,3.1,0.0,2.6,0.0,0.4,0.0,8.5,0.0,41.7
