316.1,0.0,1.7,0.0,0.5,0.0,0.3,0.0,4.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,175.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1.1,0.0,232.7,0.0,0.0,0.0,0.1,0.0,4.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0
0.0,1.9,0.0,259.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,211.3,0.0,0.0,0.0,8.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.3,0.0,0.5,0.0,156.8,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0.0,0.0,0.0,340.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.4,0.0,7.0,0.0,0.4,0.0,298.1,0.0,3.1,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,188.5,0.0,0.1,0.0,0.0,0.0,0.0
0.4,0.0,2.4,0.0,1.1,0.0,0.0,0.0,10.4,0.0,236.7,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,201.6,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.7,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,185.1,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,313.8
